Date,Open,High,Low,Close,High_Last_22_Days,Low_Last_22_Days,Days_Since_High_Last_22_Days,Days_Since_Low_Last_22_Days,%_Diff_From_High_Last_22_Days,%_Diff_From_Low_Last_22_Days,High_Next_6_Days,%_Diff_From_High_Next_6_Days,Low_Next_6_Days,%_Diff_From_Low_Next_6_Days
2021-07-28,39536.71,39934.0,39429.79,39934.0,40393.98,37363.69,0,1,-1.138734039082069,6.879165307280939,40927.53,-2.4275347180736264,39351.04,1.4814347981654339
2021-07-28,39973.52,40408.0,39810.43,40211.51,40408.0,37363.69,0,1,-0.48626509602058493,7.621891734997265,40927.53,-1.749482561004773,39351.04,2.186651229548193
2021-07-28,40176.55,40927.53,40100.01,40799.95,40927.53,37363.69,0,1,-0.3117217188528156,9.196789717503798,40900.0,-0.24462102689487264,38880.06,4.937981062786425
2021-07-28,40786.1,40900.0,39601.35,39708.12,40927.53,37363.69,0,1,-2.9794370683986946,6.274621162952589,40505.58,-1.9687657848622315,38786.8,2.3753441892602627
2021-07-28,39736.12,39959.93,39480.0,39681.61,40927.53,37363.69,0,1,-3.0442100952586153,6.20366992660521,40691.48,-2.481772597113702,38786.8,2.3069961945816555
2021-07-28,39681.61,39851.6,39351.04,39539.34,40927.53,37363.69,0,1,-3.391824524959122,5.822899183672689,40691.48,-2.83140352722488,38786.8,1.940196149205383
2021-07-28,39545.71,40000.0,39446.18,39694.55,40927.53,37363.69,0,1,-3.012593234920348,6.238302480295711,40691.48,-2.4499723283596473,38786.8,2.3403580599585423
2021-07-28,39731.73,40193.93,39594.1,40119.95,40927.53,37707.93,0,1,-1.9731950596578924,6.396585545798978,40691.48,-1.4045446368625718,38786.8,3.437122938731718
2021-07-28,40140.95,40261.46,38880.06,38984.13,40927.53,37816.22,0,1,-4.748393074294984,3.088383767600242,40691.48,-4.1958414881936115,38786.8,0.5087555560138873
2021-07-28,38917.35,40505.58,38786.8,40412.45,40927.53,37966.32,0,1,-1.2585171887968851,6.4428946497843285,40691.48,-0.6857209420743755,39430.0,2.491630738016731
2021-07-28,40474.14,40691.48,39961.57,40410.91,40927.53,38110.81,0,1,-1.2622799372451632,6.035295497524209,40376.01,0.08643746620827926,39239.95,2.9841016616993814
2021-07-28,40373.57,40376.01,39726.65,39970.0,40927.53,38732.23,0,1,-2.339574364736887,3.1957106523430143,40300.0,-0.8188585607940446,39239.95,1.8604763767538006
2021-07-28,39988.51,40185.39,39852.3,40116.02,40927.53,38786.8,0,1,-1.9827973982304872,3.42699062567676,40300.0,-0.45652605459057866,39239.95,2.2325971363368193
2021-07-28,40120.93,40249.37,39610.0,39772.2,40927.53,38786.8,0,1,-2.822867639459312,2.5405550341868732,40300.0,-1.309677419354846,39239.95,1.3563982624850441
2021-07-28,39738.66,40225.53,39618.82,40036.32,40927.53,38786.8,0,1,-2.177531847145428,3.221508348200926,40300.0,-0.654292803970224,39239.95,2.0294878051577605
2021-07-29,40024.8,40300.0,39430.0,39430.0,40927.53,38786.8,1,2,-3.658979664787977,1.6582961213608676,40276.59,-2.101940606193316,39239.95,0.4843278342607545
2021-07-29,39463.53,39750.23,39239.95,39668.84,40927.53,38786.8,1,2,-3.0754115872616854,2.2740726226448005,40276.59,-1.5089410498753744,39519.81,0.3771020154196056
2021-07-29,39677.44,40000.0,39620.65,39726.63,40927.53,38786.8,1,2,-2.934210786724734,2.423066610290084,40276.59,-1.36545819792589,39519.81,0.5233324755356863
2021-07-29,39771.56,39856.22,39523.53,39611.54,40927.53,38786.8,1,2,-3.2154151496559846,2.1263419513855175,40662.8,-2.585311390263341,39519.81,0.2321114398070315
2021-07-29,39633.85,40121.62,39519.81,39993.73,40927.53,38786.8,1,2,-2.2815938318290785,3.111702950488311,40662.8,-1.645410547232359,39713.26,0.7062376646994005
2021-07-29,39993.11,40276.59,39713.26,40152.53,40927.53,38786.8,1,2,-1.893590939888139,3.5211205874163265,40662.8,-1.2548816116942367,39550.0,1.523463969658657
2021-07-29,40134.73,40221.72,39915.95,40005.12,40927.53,38786.8,1,2,-2.2537641533705948,3.1410686109707417,40662.8,-1.6173996871833722,39483.82,1.3202876520053097
2021-07-29,39974.16,40142.62,39857.61,39926.89,40927.53,38786.8,1,2,-2.4449068878576337,2.939376282652852,40662.8,-1.80978683219061,39483.82,1.1221558602992308
2021-07-29,39921.42,40093.0,39756.8,39934.06,40927.53,38786.8,1,2,-2.4273881174847376,2.957861953035555,40662.8,-1.7921540080860277,39483.82,1.1403151974656909
2021-07-29,39974.8,40662.8,39958.49,40404.27,40900.0,38786.8,1,2,-1.212053789731059,4.170155826208901,40556.33,-0.3749353060299217,39483.82,2.331208074598651
2021-07-29,40421.27,40556.33,40086.72,40210.44,40691.48,38786.8,1,2,-1.182163932105691,3.670423958666349,40274.61,-0.15933115181003182,39483.82,1.8402981271822296
2021-07-29,40215.97,40274.61,39550.0,39802.18,40691.48,38786.8,1,2,-2.18546978384665,2.617849371435636,40180.13,-0.9406390671209802,39483.82,0.8063049623871261
2021-07-29,39798.36,39837.17,39483.82,39743.88,40691.48,38786.8,1,2,-2.3287430194232446,2.4675405034702385,40180.13,-1.0857356608851192,39363.47,0.9664036224448611
2021-07-29,39739.74,39995.89,39640.55,39891.51,40691.48,38786.8,1,2,-1.965939798699878,2.848159683191186,40180.13,-0.7183152468645456,39363.47,1.3414467779390407
2021-07-29,39892.27,40034.31,39659.41,39957.72,40691.48,38786.8,1,2,-1.8032276044026956,3.018862087101793,40180.13,-0.5535323056445965,39363.47,1.5096484126018361
2021-07-29,39958.49,40180.13,39771.41,39952.92,40691.48,38786.8,1,2,-1.8150236855479447,3.006486742912525,40163.25,-0.5236876995761094,39363.47,1.4974543656847252
2021-07-29,39960.08,40163.25,39680.0,39765.93,40691.48,39239.95,1,2,-2.274554771662281,1.3404196488527718,39937.28,-0.429047746867084,39363.47,1.0224200254703133
2021-07-29,39755.27,39937.28,39587.24,39634.63,40662.8,39239.95,1,2,-2.528527302595998,1.0058116791688072,40412.69,-1.9252863395136648,39363.47,0.6888620337587013
2021-07-29,39624.8,39700.0,39363.47,39553.51,40662.8,39239.95,1,2,-2.728021680749975,0.7990835870076414,40412.69,-2.1260153679450693,39477.51,0.19251467481105064
2021-07-29,39553.5,39755.52,39477.51,39699.25,40662.8,39239.95,1,2,-2.3696105531345673,1.1704907880871482,40412.69,-1.7653860705634845,39524.46,0.4422324808485705
2021-07-29,39677.03,39843.99,39621.39,39736.49,40662.8,39239.95,1,2,-2.2780280748005666,1.2653940690546266,40412.69,-1.673236797649462,39524.46,0.5364526169364461
2021-07-29,39752.25,39784.13,39524.46,39578.59,40662.8,39239.95,1,2,-2.666343685137291,0.8629980415367488,40412.69,-2.063955653533595,39546.72,0.08058822577446459
2021-07-29,39571.84,39832.78,39546.72,39801.96,40662.8,39239.95,1,2,-2.1170209626489167,1.4322393377157772,40412.69,-1.5112332289684334,39665.47,0.3441028178917279
2021-07-29,39792.61,40412.69,39792.61,40037.51,40662.8,39363.47,1,2,-1.5377445724347583,1.7123490383342752,40255.55,-0.5416396000054672,39641.39,0.9992586031922761
2021-07-30,40045.21,40130.27,39754.3,39931.39,40662.8,39363.47,2,3,-1.7987202061835472,1.4427589844086364,40255.55,-0.8052554244073263,39568.7,0.9166083293107996
2021-07-30,39927.47,40155.55,39880.0,40123.83,40662.8,39363.47,2,3,-1.3254620931170533,1.931638648726854,40255.55,-0.32720954005100206,39568.7,1.4029523335363676
2021-07-30,40137.19,40255.55,39970.0,39978.44,40662.8,39363.47,2,3,-1.6830124831541373,1.5622860484606695,40116.63,-0.3444706098194067,38542.0,3.7269472264023724
2021-07-30,40010.81,40116.63,39955.9,40002.21,40662.8,39363.47,2,3,-1.624556105334615,1.6226719849647349,40042.01,-0.09939560976085593,38331.37,4.358936296824237
2021-07-30,39981.7,40042.01,39665.47,39828.27,40662.8,39363.47,2,3,-2.052318089260961,1.1807902098061873,39910.07,-0.20496080312563447,38331.37,3.9051565336694045
2021-07-30,39809.99,39850.81,39641.39,39746.09,40662.8,39363.47,2,3,-2.2544192726521697,0.9720179648796087,39910.07,-0.41087374690147926,38331.37,3.690762944293392
2021-07-30,39727.29,39871.78,39568.7,39850.0,40662.8,39363.47,2,3,-1.998878581897958,1.2359936763705,39910.07,-0.1505133917329629,38331.37,3.961846393697896
2021-07-30,39871.78,39910.07,39671.49,39717.47,40556.33,39363.47,2,3,-2.0683824202041965,0.8993109601363904,39783.72,-0.1665254028532274,38331.37,3.6160982505973527
2021-07-30,39745.98,39783.72,38542.0,38731.83,40412.69,38542.0,2,0,-4.1592381007054975,0.4925276321934558,39171.85,-1.1233066602675055,38331.37,1.0447317693053995
2021-07-30,38726.17,38846.79,38331.37,38846.79,40412.69,38331.37,2,0,-3.8747729982834636,1.344642782139011,39171.85,-0.8298306053964715,38542.43,0.7896751709739126
2021-07-30,38785.19,38961.81,38542.43,38894.84,40412.69,38331.37,2,0,-3.755874701733554,1.4699970285434458,39214.06,-0.8140447584361353,38595.72,0.7750082133459237
2021-07-30,38898.47,39004.35,38602.08,38670.4,40412.69,38331.37,2,0,-4.311244809489299,0.8844713872736581,39214.06,-1.3863904936137605,38595.72,0.1934929572501829
2021-07-30,38655.9,38915.6,38595.72,38734.67,40412.69,38331.37,2,0,-4.152210605134189,1.0521408444310643,39214.06,-1.222495196875813,38665.65,0.1785046934423624
2021-07-30,38768.08,38978.51,38665.65,38850.22,40412.69,38331.37,2,0,-3.8662855652519075,1.3535910665337516,39901.0,-2.633467832886391,38858.51,-0.021333808218588084
2021-07-30,38873.02,39171.85,38858.51,39051.64,40412.69,38331.37,2,0,-3.3678777631481664,1.8790614580172762,41663.99,-6.270042787548668,38892.27,0.40977294459799507
2021-07-30,39048.25,39116.34,38895.73,39091.59,40412.69,38331.37,2,0,-3.269022675798136,1.9832841873379268,41663.99,-6.174156627821775,38892.27,0.5124925852875127
2021-07-30,39074.32,39214.06,38892.27,38953.25,40412.69,38331.37,2,0,-3.611340893169948,1.622378746180993,41663.99,-6.5061939578998516,38893.14,0.15455167672242606
2021-07-30,38943.76,39078.06,38927.51,39030.61,40412.69,38331.37,2,0,-3.4199158729597103,1.8241977784775183,42335.5,-7.806427230102394,38893.14,0.3534556479626
2021-07-30,39043.73,39198.12,38893.14,39103.23,40412.69,38331.37,2,0,-3.240219841836807,2.0136509600361285,42411.32,-7.800016599341866,39094.76,0.0216653075757497
2021-07-30,39136.53,39901.0,39094.76,39901.0,40412.69,38331.37,2,0,-1.2661616932701145,4.094896686447673,42411.32,-5.918985780211509,39739.0,0.4076599813784947
2021-07-30,39909.99,41663.99,39739.0,40691.14,41663.99,38331.37,0,0,-2.334989999757581,6.15623704553215,42411.32,-4.055945440981324,40663.47,0.0680463324944926
2021-07-30,40721.76,41547.07,40663.47,41246.7,41663.99,38331.37,0,0,-1.001560340236259,7.6055982345530415,42411.32,-2.7460121495864844,41011.42,0.5736938638067125
2021-07-30,41213.84,41514.22,41011.42,41384.94,41663.99,38331.37,0,0,-0.6697630255767526,7.966242792783038,42411.32,-2.4200614364278157,41338.82,0.11156583569633247
2021-07-30,41456.79,42335.5,41338.82,42234.89,42335.5,38331.37,0,0,-0.23764925417203192,10.183617230482492,42411.32,-0.41599742710201026,41180.23,2.561083315950387
2021-07-31,42236.72,42411.32,41659.71,41928.01,42411.32,38331.37,0,1,-1.139577829692633,9.383019704226587,42237.05,-0.7316798876815517,41180.23,1.8158713538025377
2021-07-31,41955.61,42029.43,41780.0,42015.53,42411.32,38331.37,0,1,-0.9332178295794633,9.611344441902276,42237.05,-0.5244684465416123,41180.23,2.028400521318107
2021-07-31,42013.46,42237.05,41896.71,41973.73,42411.32,38331.37,0,1,-1.0317764219552623,9.50229537843286,42174.98,-0.47717864952158834,41180.23,1.9268955030120036
2021-07-31,41994.36,42174.98,41747.68,41834.05,42411.32,38331.37,0,1,-1.3611224550426557,9.137894106054649,41991.35,-0.3746009594833118,41180.23,1.5877036140886043
2021-07-31,41849.53,41893.93,41550.0,41850.61,42411.32,38331.37,0,1,-1.322076275862197,9.181096318759277,41991.35,-0.33516426597382076,41180.23,1.6279170854558056
2021-07-31,41845.41,41896.7,41180.23,41701.76,42411.32,38331.37,0,1,-1.673043894884662,8.792772081978805,41991.35,-0.6896420334187792,41362.18,0.8209915434824803
2021-07-31,41717.7,41731.93,41369.0,41545.2,42411.32,38331.37,0,1,-2.04219062269225,8.384333771529674,41991.35,-1.0624807251969786,41362.18,0.442481513305142
2021-07-31,41550.69,41659.22,41496.5,41567.79,42411.32,38542.43,0,1,-1.9889265413101944,7.849427241613983,41991.35,-1.0086839313334715,41240.0,0.7948351115421942
2021-07-31,41563.41,41877.27,41522.68,41724.14,42411.32,38595.72,0,1,-1.6202749643255627,8.10561378308268,41991.35,-0.6363453425526904,41123.96,1.4594411627673995
2021-07-31,41701.38,41991.35,41594.65,41666.31,42411.32,38595.72,0,1,-1.7566300695191803,7.9557785163743455,41921.16,-0.6079268798859712,41123.96,1.3188175457810936
2021-07-31,41665.31,41921.16,41638.41,41819.95,42411.32,38665.65,0,1,-1.3943682960115427,8.157886909957535,41850.11,-0.07206671619263007,41123.96,1.692419698881134
2021-07-31,41752.86,41850.11,41362.18,41614.99,42411.32,38858.51,0,1,-1.8776354992016326,7.09363277181754,41732.06,-0.28052772856168545,41007.51,1.4813871898098565
2021-07-31,41594.1,41732.06,41500.0,41677.69,42411.32,38892.27,0,1,-1.7297976106379085,7.161885896606204,41730.62,-0.1268373199343798,41007.51,1.6342860124889325
2021-07-31,41673.57,41730.62,41240.0,41417.24,42411.32,38892.27,0,1,-2.3439025241374276,6.492215548231053,41701.0,-0.6804632982422533,41007.51,0.9991584468308267
2021-07-31,41395.26,41554.97,41123.96,41424.48,42411.32,38893.14,0,1,-2.3268316100512707,6.508448533597451,41898.25,-1.1307632180341585,41007.51,1.0168137494815002
2021-07-31,41381.21,41701.0,41311.44,41582.93,42411.32,38893.14,0,1,-1.9532285248372354,6.915846856283656,42016.96,-1.032987631661117,41007.51,1.403206388293262
2021-07-31,41560.0,41637.86,41250.29,41318.87,42411.32,39094.76,0,1,-2.5758453167691955,5.68902328598513,42016.96,-1.6614481390371805,41007.51,0.7592755570869837
2021-07-31,41318.87,41417.89,41007.51,41204.26,42411.32,39739.0,0,1,-2.84607977304172,3.6872090389793453,42016.96,-1.9342189439692854,41128.67,0.1837890697656982
2021-07-31,41189.03,41463.37,41128.67,41412.68,42411.32,40663.47,0,1,-2.35465437057842,1.842464501922731,42016.96,-1.4381811535151492,41170.0,0.5894583434539721
2021-07-31,41407.9,41576.29,41265.12,41335.16,42411.32,41007.51,0,1,-2.5374357600753674,0.7989999880509727,42016.96,-1.6226780804703522,41170.0,0.40116589749818676
2021-07-31,41317.48,41898.25,41172.28,41537.61,42411.32,41007.51,0,1,-2.0600867881499543,1.29269004628664,42016.96,-1.1408488381834347,41170.0,0.8929074568860835
2021-07-31,41538.11,42016.96,41531.39,42007.38,42411.32,41007.51,0,1,-0.9524343972316879,2.4382606990768165,42614.85,-1.4254890020732238,41170.0,2.033956764634436
2021-07-31,42001.67,42001.67,41635.27,41908.06,42237.05,41007.51,0,1,-0.778913300052928,2.1960611605044917,42614.85,-1.658553297735416,41170.0,1.7927131406363799
2021-07-31,41904.76,41987.65,41321.5,41490.13,42237.05,41007.51,0,1,-1.7684000184672115,1.1769063764173815,42614.85,-2.639267766987332,41170.0,0.7775807626912737
2021-08-01,41489.16,41802.84,41170.0,41725.24,42174.98,41007.51,1,2,-1.066366836451387,1.7502403827981652,42614.85,-2.087558679662138,41604.18,0.2909803774524523
2021-08-01,41785.23,41954.37,41659.83,41749.34,42016.96,41007.51,1,2,-0.6369332764674137,1.8090101057098917,42614.85,-2.0310056236265104,41604.18,0.3489072492235064
2021-08-01,41760.61,41853.85,41657.55,41850.15,42016.96,41007.51,1,2,-0.3970063517208234,2.0548431250763564,42614.85,-1.794444894209406,41604.18,0.591214632760461
2021-08-01,41851.65,42614.85,41851.65,42478.0,42614.85,41007.51,0,2,-0.32113218748863026,3.5859041429240595,42462.26,0.03706821068873386,41604.18,2.1003178046052096
2021-08-01,42462.26,42462.26,42057.19,42087.14,42614.85,41007.51,0,2,-1.2383241991934717,2.632761657559792,42197.09,-0.26056299142902295,41222.75,2.096876118162906
2021-08-01,42066.01,42197.09,41707.0,41854.98,42614.85,41007.51,0,2,-1.783110817003921,2.0666214554358486,41984.27,-0.30794866744138605,41222.75,1.5336919540787628
2021-08-01,41861.82,41885.65,41604.18,41751.65,42614.85,41007.51,0,2,-2.0255849780064863,1.814643220229659,41984.27,-0.5540646532617939,41222.75,1.2830293951762108
2021-08-01,41756.55,41840.6,41620.82,41716.6,42614.85,41007.51,0,2,-2.107833302240886,1.7291710713476545,41984.27,-0.6375483008279013,41222.75,1.1980035296044018
2021-08-01,41724.07,41832.98,41650.17,41779.99,42614.85,41007.51,0,2,-1.9590823386683294,1.8837525126495023,41984.27,-0.4865631818774004,41217.23,1.365351334866498
2021-08-01,41777.07,41984.27,41741.71,41927.68,42614.85,41007.51,0,2,-1.6125130089628341,2.2439060552567036,41921.77,0.014097687192128321,41182.79,1.808740981366244
2021-08-01,41921.77,41921.77,41222.75,41518.04,42614.85,41007.51,0,2,-2.5737741655784254,1.2449670804201445,41823.81,-0.7310907351577889,40743.96,1.8998644216222522
2021-08-01,41504.53,41639.51,41340.17,41613.4,42614.85,41007.51,0,2,-2.3500024052648243,1.4775098512443194,41823.81,-0.503086638926478,40743.96,2.133911382202423
2021-08-01,41577.52,41823.81,41557.6,41577.6,42614.85,41007.51,0,2,-2.4340106793758514,1.39020876907668,41639.45,-0.14853702438432434,40743.96,2.046045597924206
2021-08-01,41549.85,41639.45,41415.23,41419.97,42614.85,41007.51,0,2,-2.8039052114462386,1.005815763990545,41547.12,-0.30603805991847677,40621.0,1.9668890475369911
2021-08-01,41420.59,41540.48,41217.23,41353.05,42614.85,41007.51,0,2,-2.9609396724381187,0.8426261433576456,41547.12,-0.46710818944850974,40621.0,1.8021466729031852
2021-08-01,41316.64,41547.12,41182.79,41322.05,42614.85,41128.67,0,2,-3.0336842673387228,0.4701829648272231,41524.91,-0.4885260437650571,40621.0,1.725831466482861
2021-08-01,41299.79,41336.74,40743.96,41287.5,42614.85,40743.96,0,0,-3.1147592916553704,1.3340382230887742,41524.91,-0.57172911392223,39903.09,3.469430562896266
2021-08-01,41254.72,41360.95,40873.95,41095.91,42614.85,40743.96,0,0,-3.5643443541394495,0.8638090161093924,41524.91,-1.0331148219225519,39424.27,4.240129240186329
2021-08-01,41105.85,41247.64,40969.04,41057.48,42614.85,40743.96,0,0,-3.6545241858178437,0.7694882873437047,41524.91,-1.1256616811451252,38787.95,5.851121288957025
2021-08-01,41093.1,41520.79,40621.0,41260.0,42614.85,40621.0,0,0,-3.1792907871317126,1.5730779645995914,41524.91,-0.6379544230198294,38787.95,6.373242205375647
2021-08-01,41279.64,41524.91,41102.83,41284.19,42614.85,40621.0,0,0,-3.122526537110881,1.6326284434159728,41323.95,-0.09621539083266427,38781.22,6.45407751483837
2021-08-01,41217.42,41323.95,40939.67,41108.51,42614.85,40621.0,0,0,-3.5347771962121106,1.2001427832894367,41205.03,-0.23424324651625494,38500.29,6.7745463735468
2021-08-01,41076.49,41205.03,39903.09,40258.64,42614.85,39903.09,0,0,-5.529081998411351,0.8910337520227204,40427.49,-0.41766134875056193,38200.0,5.389109947643977
2021-08-01,40245.7,40427.49,39424.27,39839.0,42614.85,39424.27,0,0,-6.513809153381975,1.0519662126908202,39792.83,0.11602592728388067,37966.0,4.933361428646684
2021-08-03,39157.52,39792.83,38787.95,39339.6,42614.85,38787.95,2,0,-7.685701111232353,1.4222200451428897,39313.88,0.06542218676966295,37966.0,3.6179739767160055
2021-08-03,39313.88,39313.88,38815.35,38826.19,42462.26,38787.95,2,0,-8.563062823316516,0.09858731899985754,39095.53,-0.6889278646433403,37966.0,2.265685086656488
2021-08-03,38801.0,39095.53,38781.22,38923.59,42197.09,38781.22,2,0,-7.75764395127721,0.367110678828555,39005.94,-0.21112169069635503,37966.0,2.5222304166886067
2021-08-03,38879.48,39005.94,38500.29,38641.56,41984.27,38500.29,2,0,-7.961815222701263,0.3669323010294125,38821.31,-0.4630188934891687,37966.0,1.7793815519148652
2021-08-03,38618.37,38821.31,38200.0,38321.98,41984.27,38200.0,2,0,-8.723005068326765,0.31931937172775704,38828.99,-1.3057511926011849,37966.0,0.9376284043618057
2021-08-03,38308.39,38373.65,37966.0,38256.58,41984.27,37966.0,2,0,-8.878777694598467,0.7653690143812931,38828.99,-1.4741820480007237,38194.86,0.1615924236926151
2021-08-03,38239.3,38461.48,38194.86,38374.75,41984.27,37966.0,2,0,-8.597315137312133,1.0766211873781806,38828.99,-1.1698475803774395,37700.0,1.789787798408488
2021-08-03,38363.8,38673.73,38269.51,38606.22,41921.77,37966.0,2,0,-7.908897930597863,1.6862982668703608,38828.99,-0.5737208204488369,37700.0,2.40376657824934
2021-08-03,38611.49,38680.36,38332.61,38523.75,41823.81,37966.0,2,0,-7.890385883065168,1.46907759574356,38828.99,-0.7861136743448592,37700.0,2.1850132625994694
2021-08-03,38536.53,38626.67,38353.3,38626.67,41823.81,37966.0,2,0,-7.6443059587349875,1.7401622504345948,38828.99,-0.5210539856947083,37700.0,2.458010610079571
2021-08-03,38648.72,38828.99,38499.2,38731.07,41639.45,37966.0,2,0,-6.984674389311092,2.0151451298530256,38774.78,-0.11272791231826235,37700.0,2.734933687002652
2021-08-03,38731.76,38774.78,38395.41,38495.99,41547.12,37966.0,2,0,-7.343782192363765,1.3959595427487699,38699.95,-0.5270291046887635,37700.0,2.111379310344822
2021-08-03,38501.53,38506.75,37700.0,38421.18,41547.12,37700.0,2,0,-7.523842807876941,1.912944297082229,38699.95,-0.7203368479804155,37639.0,2.078110470522597
2021-08-03,38458.84,38641.63,38331.17,38452.79,41524.91,37700.0,2,0,-7.398258057633364,1.9967904509283843,38699.95,-0.6386571558877886,37639.0,2.1620925104280158
2021-08-03,38474.02,38699.95,38188.07,38242.79,41524.91,37700.0,2,0,-7.903978599833214,1.4397612732095513,38526.14,-0.7354746673297625,37639.0,1.604160578123757
2021-08-03,38242.83,38352.5,37925.54,38151.41,41524.91,37700.0,2,0,-8.124039281481886,1.1973740053050492,38526.14,-0.9726642741785082,37639.0,1.3613804830096534
2021-08-03,38160.65,38470.94,37970.17,38394.66,41524.91,37700.0,2,0,-7.5382463201003915,1.8425994694960306,38553.51,-0.4120247417161201,37639.0,2.0076516379287535
2021-08-03,38394.66,38526.14,37988.92,38003.02,41524.91,37700.0,2,0,-8.481391049372549,0.8037665782493283,38632.99,-1.6306529730160704,37639.0,0.9671351523685454
2021-08-03,38038.86,38212.21,37639.0,38199.47,41323.95,37639.0,2,0,-7.560942262295827,1.4890671909455648,38632.99,-1.122149748181533,37861.03,0.8939006677842688
2021-08-03,38204.77,38314.0,37912.05,37984.63,41205.03,37639.0,2,0,-7.81555067427448,0.9182762560110453,38632.99,-1.678254776552373,37861.03,0.3264570456746648
2021-08-03,38005.47,38181.76,37861.03,38058.53,40427.49,37639.0,2,0,-5.8597751183662385,1.1146151598076433,38632.99,-1.4869674855609134,37958.22,0.26426423578344205
2021-08-03,38082.53,38404.0,38033.07,38319.7,39792.83,37639.0,2,0,-3.7019985761254093,1.8084965062833684,38632.99,-0.8109390445834012,37870.88,1.1851322176828205
2021-08-03,38345.54,38553.51,38182.74,38327.8,39313.88,37639.0,2,0,-2.508223558702409,1.830016737957977,38632.99,-0.7899725079523875,37754.23,1.5192204952928443
2021-08-03,38331.88,38632.99,38038.94,38177.07,39095.53,37639.0,2,0,-2.3492711315078707,1.4295544514997733,38557.8,-0.9874266685340014,37754.23,1.119980463116309
2021-08-04,38173.75,38485.6,37958.22,38392.2,39005.94,37639.0,3,1,-1.5734526587489115,2.0011158638646007,38557.8,-0.42948508472995295,37754.23,1.6897974081314697
2021-08-04,38416.36,38557.8,38309.09,38329.57,38828.99,37639.0,3,1,-1.2862039419516147,1.8347193071016756,38419.11,-0.23306109902077604,37643.94,1.8213555754259445
2021-08-04,38344.26,38419.11,38040.78,38078.27,38828.99,37639.0,3,1,-1.9334007915220077,1.167060761444238,38197.48,-0.3120886508743676,37481.0,1.593527387209511
2021-08-04,38078.27,38132.93,37870.88,37945.95,38828.99,37639.0,3,1,-2.274177103241678,0.8155105077180506,38197.48,-0.6584989376262678,37481.0,1.240495184226667
2021-08-04,37949.85,38083.77,37754.23,37955.79,38828.99,37639.0,3,1,-2.2488352130714633,0.8416536039746032,38197.48,-0.6327380759149617,37481.0,1.2667484858995248
2021-08-04,37957.49,38197.48,37932.68,37977.76,38828.99,37639.0,3,1,-2.1922537773967234,0.9000239113685327,38255.92,-0.7271031516167856,37481.0,1.325364851524778
2021-08-04,37982.15,38137.78,37773.0,37785.43,38828.99,37639.0,3,1,-2.6875795636198565,0.38903796593958473,38912.0,-2.895173725328947,37481.0,0.812224860596036
2021-08-04,37802.58,37869.01,37643.94,37802.03,38828.99,37639.0,3,1,-2.644828000934351,0.43314115677886994,39250.0,-3.689095541401277,37481.0,0.8565139670766491
2021-08-04,37812.66,37952.25,37481.0,37728.76,38774.78,37481.0,3,0,-2.6976813279146827,0.6610282543155253,39250.0,-3.875770700636937,37630.6,0.2608515410331047
2021-08-04,37716.02,37862.44,37630.6,37812.3,38699.95,37481.0,3,0,-2.2936722140467736,0.8839145166884632,39483.15,-4.231805213109893,37706.24,0.2812797033064155
2021-08-04,37817.72,38085.67,37706.24,38085.67,38699.95,37481.0,3,0,-1.5872888724662404,1.6132707238334043,39619.47,-3.8713289198467393,38024.5,0.16086996541702916
2021-08-04,38092.95,38255.92,38024.5,38147.06,38699.95,37481.0,3,0,-1.4286581765609503,1.7770603772578042,39619.47,-3.716379850613861,38134.58,0.032726202832169454
2021-08-04,38170.17,38912.0,38134.58,38854.38,38912.0,37481.0,0,0,-0.1480777138157962,3.6642031962861115,39800.0,-2.375929648241213,38752.7,0.26238171791901027
2021-08-04,38879.73,39250.0,38752.7,39027.52,39250.0,37481.0,0,0,-0.5668280254777152,4.126143912915869,39863.0,-2.09587838346337,38849.05,0.459393472942051
2021-08-04,39033.62,39180.35,38849.05,39131.51,39250.0,37481.0,0,0,-0.30188535031846614,4.403591152850783,39863.0,-1.835009908938108,39123.5,0.020473628381924003
2021-08-04,39134.34,39483.15,39123.5,39307.38,39483.15,37481.0,0,0,-0.4451772464963005,4.8728155598836675,39973.0,-1.6651739924449067,39242.43,0.16550962822637919
2021-08-04,39303.27,39619.47,39242.43,39475.4,39619.47,37481.0,0,0,-0.36363434442712056,5.321096021984476,39973.94,-1.2471625263859425,39273.31,0.5145733832977251
2021-08-04,39496.77,39496.77,39273.31,39394.84,39619.47,37481.0,0,0,-0.5669687151292147,5.106160454630337,39973.94,-1.4486938240263676,39385.74,0.02310480899939558
2021-08-04,39396.07,39800.0,39385.74,39581.75,39800.0,37481.0,0,0,-0.5483668341708543,5.604839785491316,39973.94,-0.9811141958986337,39475.4,0.26940828971966985
2021-08-04,39582.25,39863.0,39475.4,39751.38,39863.0,37481.0,0,0,-0.28000903093094504,6.057415757317034,39973.94,-0.5567627309192063,39148.94,1.5388411538090048
2021-08-04,39797.62,39858.88,39622.1,39733.0,39863.0,37481.0,0,0,-0.3261169505556531,6.00837757797284,39973.94,-0.6027426868604955,39148.94,1.4918922453583612
2021-08-04,39735.45,39973.0,39727.24,39844.97,39973.0,37481.0,0,0,-0.3202911965576735,6.307115605239991,39973.94,-0.3226351968307381,39148.94,1.7779025434660523
